=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-9-19_20-5-48
====================================================================================
20:5:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10680.499023, 6.018627, 2423.994873>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10683.012695, 6.104273, 2425.391113>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10684.416992, 6.150225, 2424.754395>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10684.220703, 6.140704, 2422.608643>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10684.050781, 6.146792, 2422.058594>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10687.308594, 6.244961, 2422.448975>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10687.677734, 6.268426, 2422.317627>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10687.278320, 6.301932, 2420.277100>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10689.885742, 6.500659, 2419.901611>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10689.946289, 6.559950, 2417.853271>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10689.878906, 6.561996, 2417.582031>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10689.831055, 6.559695, 2417.528564>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10691.980469, 6.775571, 2415.559326>)
20:12:22 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10692.456055, 6.823256, 2415.127930>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10692.387695, 6.828263, 2414.910889>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10692.345703, 6.833788, 2414.798584>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10693.655273, 7.025952, 2413.601318>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10694.756836, 7.192148, 2412.534180>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10694.651367, 7.201865, 2412.305664>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10694.451172, 7.211384, 2411.984619>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10694.889648, 7.300443, 2411.264893>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10696.488281, 7.525418, 2409.387695>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10696.163086, 7.527477, 2409.159180>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10695.624023, 7.547859, 2408.561035>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10695.414063, 7.543681, 2408.485107>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10696.593750, 7.674397, 2405.958984>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10695.941406, 7.712084, 2404.733398>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10696.170898, 7.797597, 2402.500000>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10695.721680, 7.848137, 2401.033691>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10695.325195, 7.857793, 2400.675781>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10695.058594, 7.886168, 2398.643799>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10694.843750, 7.891310, 2396.786865>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10694.779297, 7.888900, 2396.794189>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10694.503906, 7.883670, 2395.840332>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10694.080078, 7.876197, 2394.278564>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10694.035156, 7.874471, 2394.284668>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10693.734375, 7.867075, 2393.726563>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10692.873047, 7.869550, 2391.775391>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10691.887695, 7.821585, 2390.354980>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10691.543945, 7.828511, 2390.903320>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10691.096680, 7.829709, 2391.272217>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10690.668945, 7.826326, 2391.425537>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10690.175781, 7.816329, 2391.331299>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10688.223633, 7.777953, 2389.192871>)
20:12:23 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10687.443359, 7.778294, 2389.646240>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10687.443359, 7.778294, 2389.646240>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10687.205078, 7.766338, 2389.513672>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10684.075195, 7.634716, 2387.773438>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10684.075195, 7.634717, 2387.773438>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10684.075195, 7.634717, 2387.773438>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10683.861328, 7.637242, 2387.654785>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10683.839844, 7.637495, 2387.643066>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10681.494141, 7.664459, 2386.365479>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10680.820313, 7.672320, 2385.994385>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10680.777344, 7.672832, 2385.970215>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10679.027344, 7.684067, 2385.017090>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10678.388672, 7.675037, 2384.666992>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10677.854492, 7.666009, 2384.367920>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10677.613281, 7.661945, 2384.233154>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10677.570313, 7.661599, 2384.312256>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10675.807617, 7.632730, 2383.550781>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10674.958008, 7.619457, 2383.349609>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10674.394531, 7.610963, 2383.298096>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10673.978516, 7.606720, 2383.473633>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10672.526367, 7.622355, 2383.369873>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10671.185547, 7.514821, 2383.236572>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10670.570313, 7.458652, 2383.462402>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10669.986328, 7.407330, 2383.571289>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10669.985352, 7.407248, 2383.577393>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10668.482422, 7.283379, 2383.455566>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10666.239258, 7.103356, 2383.501953>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10665.707031, 7.068869, 2383.660889>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10665.707031, 7.068869, 2383.660889>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10665.103516, 7.042594, 2383.613037>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10664.402344, 7.042515, 2383.555176>)
20:12:24 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10663.276367, 7.041551, 2383.625732>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10661.511719, 7.040065, 2383.736572>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10661.511719, 7.040066, 2383.736572>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10660.966797, 7.041277, 2383.740723>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10659.342773, 7.043858, 2383.771973>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10657.871094, 7.013185, 2383.857666>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10657.871094, 7.013185, 2383.857666>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10657.871094, 7.013185, 2383.857666>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10657.569336, 7.002271, 2383.861328>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10655.244141, 6.779999, 2383.870605>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10655.208008, 6.776415, 2383.871826>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10653.486328, 6.607727, 2383.938965>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10653.143555, 6.574190, 2383.941406>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10653.101563, 6.570179, 2383.941650>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10653.101563, 6.570179, 2383.941650>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10649.616211, 6.342691, 2384.023438>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10649.039063, 6.321656, 2384.039795>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10649.009766, 6.320646, 2384.040283>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10645.994141, 6.210694, 2384.127441>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10645.193359, 6.181489, 2384.150879>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10642.872070, 6.107098, 2384.219238>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10642.210938, 6.101151, 2384.241455>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10642.169922, 6.091114, 2384.316406>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10642.047852, 6.042778, 2384.679443>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10639.079102, 6.004882, 2384.962891>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10638.394531, 6.000000, 2385.088623>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10638.385742, 6.000000, 2385.107666>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10635.939453, 5.999995, 2385.633789>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10635.505859, 5.999999, 2385.726807>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10634.853516, 6.000000, 2385.860840>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10634.796875, 6.000000, 2385.872559>)
20:12:25 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10631.972656, 6.000000, 2386.483154>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10631.264648, 6.000000, 2386.626709>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10631.264648, 6.000000, 2386.626709>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10628.410156, 6.000000, 2387.245850>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10628.359375, 6.000002, 2387.256104>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10627.675781, 5.999995, 2387.392822>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10627.620117, 6.000001, 2387.405029>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10624.879883, 6.000000, 2387.999268>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10624.750977, 5.999998, 2388.045898>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10624.728516, 5.999998, 2388.213623>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10623.980469, 5.999998, 2388.514404>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10621.262695, 5.999997, 2389.197510>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10621.091797, 6.000005, 2389.240723>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10620.381836, 6.000009, 2389.663330>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10617.948242, 5.999998, 2390.305420>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10617.431641, 5.999998, 2390.435547>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10617.431641, 5.999998, 2390.435547>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10617.281250, 5.999998, 2388.018799>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10617.225586, 5.999997, 2387.123047>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10615.229492, 5.999998, 2390.097900>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10613.957031, 6.000008, 2391.583496>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10615.258789, 6.000084, 2391.969971>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10619.359375, 7.434360, 2391.457764>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10614.236328, 6.000002, 2391.814209>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10611.569336, 5.999990, 2392.074219>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10611.593750, 5.999999, 2393.159668>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10611.563477, 6.000000, 2393.164307>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10610.613281, 6.000002, 2392.933105>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10608.221680, 6.000000, 2393.567383>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10606.945313, 6.000000, 2393.305664>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10606.641602, 5.999999, 2393.002197>)
20:12:26 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10606.639648, 5.999999, 2392.901123>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10605.015625, 6.000002, 2393.039795>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10602.956055, 6.000000, 2393.248047>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10602.872070, 6.000000, 2393.116455>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10601.828125, 6.000000, 2392.925293>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10599.011719, 6.000001, 2393.194580>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10598.977539, 6.000001, 2393.185059>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10597.867188, 5.999997, 2392.872803>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10597.890625, 6.000002, 2392.392578>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10597.983398, 5.999994, 2391.924561>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10602.320313, 7.542395, 2390.750244>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10600.647461, 7.025689, 2389.390381>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10595.036133, 5.999994, 2390.280762>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10594.185547, 5.999995, 2390.857422>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10592.223633, 6.000119, 2392.783691>)
20:12:27 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10591.266602, 5.999991, 2391.038330>)
